Feature.ID	p.Value	rab.all	rab.win.0	rab.win.1	diff.btw	diff.win	effect	overlap
PWY-5531	4.1445181452578176e-5	-2.132384771428872	-2.722966170959679	-1.82655856650506	0.9869957686011048	0.8829822434000008	1.0575559169961621	0.08380000451737794
PWY-5659	2.928646946445386e-5	3.766294165656658	4.110726039417306	3.6046180227274216	-0.48436787821123106	0.5219934871823808	-0.8516060382167607	0.1868000017181703
PWY-5667	8.506755759535422e-5	3.906818434391673	4.270530539411819	3.7606533098411385	-0.44528552199896065	0.5206113883782426	-0.8025496465154183	0.1925614893495764
PWY-5686	2.0046739835200952e-4	3.7458923374100817	4.082507962910588	3.6021173505843302	-0.44986532577462945	0.5195998390340075	-0.8046676901909207	0.2055588897242712
PWY-5695	4.554036712820214e-5	3.7742451368147862	4.1913919484880875	3.6571151711280363	-0.4754042710272226	0.5361613654517865	-0.8076634295417185	0.1857628491610985
PWY-5741	6.50943117889452e-10	-0.3275323101944352	-0.8039152180058649	0.12312807368452283	0.9238747598993022	0.6665874531178817	1.3486193628635306	0.05600000699908852
PWY-5747	1.20034842434231e-11	2.0264168178177524	3.213206865502853	1.2849307100294318	-1.5881384284798497	1.2223196959101097	-1.2870330171913391	0.06460000600450386
PWY-5837	6.379462081711618e-4	0.05274277785930703	-0.2329202925080418	0.24379205023783967	0.45620528829851814	0.48541465934273376	0.8526562260934225	0.18276344907979586
PWY-5855	2.069847998318192e-7	3.103011281130335	3.7668700488355253	2.929544333342835	-0.6947592909359028	0.7461287520719551	-1.0324363523323228	0.08640000436645873
PWY-5856	2.0548367818092024e-7	3.1027994196793856	3.7754059147868313	2.9288167460635615	-0.7780767976187302	0.7438284236729711	-1.0469069145180632	0.08038392794383425
PWY-5857	2.0620715246576148e-7	3.102987120192254	3.7660919470906182	2.9293136864882907	-0.7250509771952425	0.7404781106604239	-1.034364477922685	0.08660000435522144
PWY-5863	6.910060420200671e-4	0.21746535821797686	-0.054187073675540987	0.4005798528970326	0.4402852874808625	0.48499607217146057	0.8316928314403842	0.17860000182569585
PWY-5910	0.0014013835138028303	-2.0473446490606415	-2.6066344893649323	-1.6104232210592668	0.9588117572723576	0.9722852087106411	0.8848038251969292	0.134773047999926
PWY-5913	5.056516464807415e-6	3.336445904800731	3.83212415222755	3.212301141417017	-0.5897541029480058	0.6536631123565368	-0.8995299213404251	0.14900000230680036
PWY-5918	2.454714291017161e-6	3.2330004597791477	3.7444088724879165	3.0649376866688196	-0.6334026531041483	0.6321470037719723	-0.9231839485676903	0.13817236805797034
PWY-5941	0.009680274422533006	0.3226698360879494	0.1477447754453669	0.6083981173622064	0.4552069802455785	0.5742351416987104	0.7766620998831208	0.19480000162147612
PWY-5973	0.0011876035398994185	4.217370855999178	4.543341067620961	4.0951736535461105	-0.4173712638379903	0.5320205368328086	-0.7106576552716372	0.22460000131779284
PWY-5989	5.328517916180503e-7	3.5715864426716144	4.331475193790816	3.423944193950614	-0.8558736057765381	0.6998070903485285	-1.106208453867989	0.06580000588630362
PWY-6107	0.0033148016798145693	-1.5556070994766857	-1.7976144711910784	-1.2245996479611687	0.576356286959979	0.7453716914623971	0.7338053382770247	0.22400000132317735
PWY-6121	1.6191999272731735e-4	3.665512437684898	4.018111091153367	3.5336626726460394	-0.45810869600413806	0.5048377741008716	-0.8188288355189608	0.19596080944584787
PWY-6122	3.3232431408901624e-4	3.6873729591091085	4.009930098446565	3.553007107548784	-0.4245636271125992	0.4972553836494473	-0.7837184262022314	0.20855828981312072
PWY-6123	8.922832852675529e-5	3.4865701701566736	3.8459761343196153	3.342751013856568	-0.46577899609158413	0.5442944866581474	-0.7932248214013446	0.1926000016473184
PWY-6125	1.8110726773597993e-5	3.658768952907623	4.061898814753144	3.5150861634519623	-0.5090165879480106	0.5775645432265408	-0.8234625924039509	0.177964408952263
PWY-6126	3.0931967376367704e-5	3.76081845177443	4.150213813909035	3.6172093017075833	-0.5099054255471898	0.554872542290747	-0.8466782379032576	0.182163569063679
PWY-6147	1.3993312169388325e-6	3.3665908720204833	3.9807054373780515	3.217968575962337	-0.6975289451709332	0.6930806746596585	-0.9269055190646225	0.13240000266677684
PWY-6151	2.060420109267224e-8	2.720901980131379	3.392221042649848	2.4051435705240145	-0.8441660934591364	0.867185048525271	-1.0709610661362576	0.09058188776333947
PWY-6163	4.9495386741427355e-5	3.559049700129266	3.983694928130429	3.4235562646282887	-0.5082022049972128	0.5151620561525938	-0.8481470153895319	0.18080000179594577
PWY-6185	6.907256102917176e-4	-0.6413298413899131	-0.17979407182495777	-0.9097758687326714	-0.6520474933056049	0.8965634608967914	-0.6800807817992999	0.23835233073466586
PWY-621	1.1696333538910554e-12	2.3667980937390674	3.451286409482415	1.5712387238516499	-1.5051336687745844	1.179416235046964	-1.3342874210214837	0.06538692853961167
PWY-6210	0.005059604586289289	-1.1178022407528285	-1.3570469378694447	-0.7728332829943332	0.4621785115166137	0.4654302211625376	0.949633804683376	0.1629674085768311
PWY-6263	0.01883448807120152	1.9418267032035832	1.7261653829503585	2.0131694171853356	0.3310852957222892	0.49938363302012423	0.6131682103350975	0.2384000012006691
PWY-6269	9.005184836828446e-10	2.5094844572403217	3.5283397656738975	2.0273929542862703	-1.2073532414379038	0.9164494481002241	-1.1453636666849314	0.08660000435522144
PWY-6277	3.299726422593526e-4	3.6872557353142956	4.007048466050978	3.5528250770760206	-0.43138213941983494	0.4951677628716804	-0.7965324738903761	0.20580000149998248
PWY-6282	5.145335203166167e-7	3.547760875802006	4.3283761251714985	3.3984209890112678	-0.8954248565389302	0.728570985546678	-1.0843351090282953	0.06358728864875905
PWY-6317	3.1773442975552345e-4	2.5003226394586724	2.2076946940310105	2.5963150393273144	0.4262830055942164	0.5047459573940927	0.7992241268600441	0.2059588097360697
PWY-6353	6.443834734862301e-7	3.3724644728588493	3.8550049342742865	3.2289921544383677	-0.5961285717483764	0.672166602126202	-0.8748557307611708	0.15540000218792227
PWY-6385	1.323167404202044e-5	3.411660275469462	3.8287761424454363	3.283962954087196	-0.508510517969889	0.5599587002017441	-0.8491094214649135	0.1766000018533488
PWY-6386	1.21317700682924e-5	3.4057047922812727	3.8213934306127273	3.2790926700401952	-0.5267096757613725	0.5707280523409719	-0.8466703494373754	0.17476504886909694
PWY-6387	3.917006938983783e-5	3.505306029889699	3.8873170626388847	3.3655925767436696	-0.48218911914712237	0.549731453234767	-0.8097954865473208	0.19716056948013075
PWY-6467	2.7874598411622068e-5	3.230594177449581	3.6951046087882893	3.07610888736508	-0.6412247372867301	0.6126275069140044	-0.9247209330715909	0.15420000220948807
PWY-6478	0.017257437473309305	2.073789210755156	1.7030711833468182	2.2517800910436057	0.535420800708879	0.746537323673155	0.6435419123215617	0.24195161085004582
PWY-6519	9.024798313558348e-10	3.2054597309031596	4.045712958472926	2.8893107301679235	-1.068684257724514	0.7952209681167148	-1.254430458361345	0.04320000920957465
PWY-6545	1.534382623176367e-4	1.9168273640970028	1.525674025959571	2.047380576289756	0.5056633008893154	0.42905821145964396	1.0730271360388546	0.10300000358079546
PWY-6562	0.046731253507159315	0.17119191679719403	0.47733518509519346	-0.04695062129202032	-0.47119076846618846	0.6040232108378785	-0.7263413945732705	0.22180000134314568
PWY-6608	6.493508146221783e-6	3.4844445284008234	3.9638362797707436	3.3532293542892697	-0.5950435952452588	0.6103549966725597	-0.8760008671699289	0.16976604874235257
PWY-6609	6.278040031386878e-6	3.158318025501572	3.6431642171541805	3.004934367219832	-0.646614806067217	0.6614395967414954	-0.8638042992461166	0.180400001801304
PWY-6612	7.466225687586327e-8	3.340192478980733	3.9176947456286904	3.119766306394681	-0.7487588797156981	0.6840079658170439	-1.0203362453559244	0.10677864770544856
PWY-6628	1.700160322633236e-8	3.3243411641478606	4.01578541818149	3.114505735993152	-0.7703511141692854	0.6611269072821804	-1.0915236725558293	0.08800000427797627
PWY-6630	7.411729041635928e-9	3.255842263396608	3.7395721320043003	3.086066624240678	-0.572725540118995	0.43333203223475714	-1.2073719208776321	0.09898020770486603
PWY-6700	8.973411734970467e-5	3.379550330637079	3.7726388110101348	3.2141158734292223	-0.5259819866509932	0.5674106005454478	-0.8433781622877299	0.18396320911217443
PWY-6708	2.0711432986535328e-7	3.103306380153125	3.771398622219771	2.9291683596571163	-0.711374706972757	0.7280056057659405	-1.0250789053944036	0.08598280782762284
PWY-6749	0.008239528622062483	0.6362857677626419	0.2169715028840944	0.9670102300706418	0.6665723495287379	1.0588922920576236	0.5868033051902033	0.2508000011052017
PWY-6876	1.6866883939253465e-6	-0.2757832935021405	-0.46981409457564904	0.16100050054952675	0.6974137333658632	0.6767964748231732	0.9649513154546316	0.16556688863913382
PWY-6892	9.577612939915792e-4	1.1744723263338797	1.0510613492208831	1.319888351955803	0.41001628914015864	0.6748542440650791	0.5782720445295548	0.26700000099210874
PWY-6897	2.641056015609585e-5	3.58759921487908	3.9851467707207697	3.419242874862488	-0.5228373887368836	0.5729584225662232	-0.8358759235709112	0.1867626491884587
PWY-6944	0.03393647550632413	-2.491524527495824	-2.6640279340533883	-2.2062591884678078	0.41975818758849215	0.5503224855525133	0.7562168294762659	0.19860000157809593
PWY-6969	3.036344868966916e-4	3.8716592730304495	4.237736143110293	3.768161070936325	-0.4131796264307308	0.5503037446886307	-0.7073543228311293	0.22515497031850887
PWY-7007	7.262470421695261e-4	-0.5424907630259623	-0.9519540551325942	-0.3457579661220276	0.6849395240466416	0.6845740817052208	0.9374733000805344	0.16500000202625048
PWY-7013	7.657444256114523e-4	-4.261480181746438	-12.269159250249704	-3.3337263863314517	8.408272217949712	6.6244916918466865	1.0616742520725737	0.11740000307702937
PWY-7094	0.001046066483817473	3.716037060994245	3.9788164908055474	3.6705572692471913	-0.31073531007120936	0.48203083687439374	-0.5751037473412441	0.26140000102985084
PWY-7111	3.5736735943669625e-6	4.590079716040695	5.1535740882041425	4.457842067621762	-0.6792098138153753	0.7697216966963993	-0.8872066657821749	0.14620000236196284
PWY-7159	4.097659838909568e-5	-2.1331566062587646	-2.72352741466543	-1.8249005216868879	0.9819428856133925	0.8890551144788299	1.0595409270072882	0.08318336788005545
PWY-7184	2.2323959559722416e-6	3.4673641746005224	3.9711663430559496	3.3082293064017922	-0.6426900217723164	0.6326857667694092	-0.915349001961147	0.13720000255400483
PWY-7197	4.958779749782626e-5	3.4268334022192586	3.8085323044234594	3.282354730578184	-0.5009445959374652	0.5553762884716553	-0.8133736321877787	0.18316336909056719
PWY-7208	1.1764638354581854e-4	3.779104214374599	4.127664619442319	3.6353952682769637	-0.4647779433625314	0.5232030803323084	-0.8043098807156965	0.19680000159845012
PWY-7211	7.172081234058554e-6	3.5301264065505884	3.9753945762628162	3.382177929285732	-0.5652604989749017	0.5988068315673489	-0.8869133213399891	0.16256748856735895
PWY-7219	7.06387775243581e-5	3.8029002087787984	4.180327329893471	3.6651047984986618	-0.4922335545386676	0.5212627075738858	-0.8295418973321633	0.19060000167129454
PWY-7220	1.0835466380143472e-5	3.7290811230403436	4.1502257229618165	3.58289879984637	-0.5420704545793207	0.5986282134629559	-0.8489688024500672	0.1728000019075579
PWY-7221	3.067342406525004e-5	3.6305669690029045	4.01588116251202	3.490395878705262	-0.47934450873669787	0.5628074727027341	-0.7979310379894111	0.18760000170815389
